user_id,exp_group,ctr
127852,3,0.29
19667,2,0.23
127674,3,0.14
119765,3,0.3
108516,2,0.14
107770,2,0.25
107592,2,0.24
15000,3,0.14
112362,3,0.18
115419,2,0.16
10376,2,0.21
2535,2,0.19
123654,2,0.28
112444,3,0.3
115063,2,0.21
131811,3,0.25
24259,3,0.21
122677,3,0.35
16727,2,0.27
122595,3,0.17
122449,3,0.19
122009,3,0.18
13944,3,0.32
17311,2,0.53
122191,3,0.19
14108,3,0.17
9662,2,0.25
20879,3,0.3
118409,2,0.08
126950,2,0.15
118331,2,0.19
21027,3,0.2
112834,3,0.2
126804,2,0.22
1561,2,0.15
108995,2,0.22
130205,3,0.15
14241,3,0.17
122176,3,0.15
17296,2,0.25
130095,3,0.11
108565,2,0.26
6058,3,0.14
121892,3,0.15
24915,2,0.17
13325,3,0.29
122604,3,0.17
24631,2,0.26
118058,2,0.17
112845,3,0.21
9429,2,0.29
20708,3,0.23
20566,3,0.28
113505,3,0.25
14999,3,0.12
127183,3,0.2
19722,2,0.28
127495,3,0.18
127843,3,0.22
119308,3,0.21
14431,3,0.23
123251,2,0.17
131678,3,0.31
24268,3,0.27
123045,2,0.16
24346,3,0.15
131898,3,0.23
123615,2,0.2
2188,2,0.21
123501,2,0.3
24018,3,0.17
131392,3,0.21
23734,3,0.17
131108,3,0.24
10293,2,0.26
112357,3,0.52
127143,2,0.25
119162,2,0.19
15103,2,0.15
20174,3,0.29
20092,3,0.3
127755,2,0.17
127929,2,0.27
19462,3,0.2
127709,2,0.28
19920,3,0.24
123085,3,0.15
115106,3,0.18
114960,3,0.12
10901,3,0.27
131638,2,0.18
24228,2,0.1
23660,2,0.23
123397,3,0.17
10635,3,0.11
131368,2,0.25
130339,2,0.19
13997,2,0.22
130293,2,0.25
130119,2,0.23
122152,2,0.26
130905,2,0.21
109237,3,0.27
122500,2,0.33
126281,3,0.22
126459,3,0.34
112805,2,0.14
21060,2,0.12
1662,3,0.21
9579,3,0.16
126849,3,0.19
128599,3,0.24
128741,3,0.27
128897,3,0.22
18572,2,0.19
19190,2,0.36
128045,3,0.25
120130,3,0.19
7806,3,0.19
120304,3,0.17
22914,3,0.22
11479,2,0.19
115966,2,0.19
23086,3,0.23
110717,3,0.21
124195,2,0.34
123975,2,0.17
23544,3,0.22
116122,2,0.13
124149,2,0.17
110221,2,0.4
129541,3,0.27
17850,2,0.19
17672,2,0.21
18368,2,0.22
121104,3,0.21
129229,3,0.21
121250,3,0.2
26141,2,0.13
109637,2,0.21
106376,3,0.19
8673,2,0.28
21968,3,0.17
125661,2,0.31
22442,3,0.04
114169,3,0.13
125379,2,0.22
912,2,0.15
113711,3,0.14
4236,2,0.22
12341,2,0.29
129979,2,0.21
26073,3,0.08
12423,2,0.22
109727,3,0.12
18046,3,0.25
18344,3,0.13
18202,3,0.19
230,3,0.16
8585,3,0.14
8429,3,0.19
117010,3,0.21
668,3,0.2
125135,3,0.26
120372,2,0.3
18660,3,0.3
120802,2,0.25
18738,3,0.18
16331,2,0.14
128069,2,0.37
120216,2,0.19
128403,2,0.23
11277,3,0.37
11455,3,0.22
22670,2,0.24
111371,2,0.29
116538,3,0.21
132472,2,0.22
3864,3,0.12
115862,3,0.21
110613,2,0.25
18979,3,0.3
19445,3,0.16
120101,2,0.25
26706,3,0.12
15628,2,0.18
128642,2,0.19
120671,2,0.22
18831,3,0.21
128852,2,0.21
128998,2,0.12
12060,3,0.22
23341,2,0.21
110974,2,0.45
23455,2,0.18
123936,3,0.18
3777,3,0.24
22871,2,0.23
11622,3,0.17
3081,3,0.15
124506,3,0.05
23013,2,0.16
18197,3,0.21
18343,3,0.18
5021,2,0.28
120851,2,0.25
4583,2,0.35
110314,3,0.21
4437,2,0.41
25600,3,0.14
125042,3,0.29
8746,3,0.37
837,3,0.33
133185,2,0.1
21765,2,0.42
109642,2,0.17
12954,3,0.16
121033,3,0.22
129720,3,0.24
110566,2,0.24
17845,2,0.15
4495,3,0.14
121345,3,0.18
130012,3,0.24
12370,3,0.2
114166,3,0.2
9108,2,0.35
117693,2,0.15
125700,2,0.22
117355,2,0.14
106293,3,0.11
21513,3,0.38
343,2,0.24
16158,3,0.12
128144,3,0.21
106958,2,0.24
16300,3,0.28
16072,3,0.24
119963,3,0.24
128500,3,0.25
7535,3,0.22
128746,3,0.21
15716,3,0.51
128600,3,0.21
23073,3,0.21
124318,2,0.32
111112,3,0.24
132219,3,0.1
11370,2,0.12
22847,3,0.26
3283,2,0.21
14246,3,0.17
122183,3,0.13
17189,2,0.17
25162,2,0.15
25500,2,0.28
14018,3,0.23
16443,2,0.16
109274,2,0.19
24916,2,0.23
13496,3,0.21
122767,3,0.29
112924,3,0.22
113070,3,0.22
126958,2,0.18
1469,2,0.2
20707,3,0.16
9476,2,0.12
14652,3,0.15
127666,3,0.25
127958,3,0.16
19675,2,0.11
111768,3,0.24
11002,2,0.08
24267,3,0.17
11166,2,0.13
11052,2,0.28
2627,2,0.21
115149,2,0.23
10724,2,0.2
112518,3,0.13
112208,3,0.25
123662,2,0.15
115297,2,0.2
127136,2,0.19
15096,2,0.14
19635,3,0.1
119559,2,0.0
14676,2,0.21
123000,3,0.27
132071,2,0.19
3069,3,0.31
23659,2,0.31
115209,3,0.13
123394,3,0.2
10558,3,0.26
130454,2,0.16
25414,3,0.14
130340,2,0.17
122159,2,0.2
108972,3,0.21
5225,2,0.12
131052,2,0.24
21397,2,0.17
1201,3,0.2
1027,3,0.17
20829,2,0.22
118505,3,0.26
5378,2,0.14
24663,3,0.2
122856,2,0.21
25133,3,0.17
17392,3,0.17
14273,2,0.2
121924,2,0.24
25417,3,0.21
6008,2,0.23
122102,2,0.18
118356,3,0.3
118502,3,0.22
113367,2,0.17
118264,3,0.44
10009,3,0.12
1654,3,0.23
10155,3,0.23
112671,2,0.2
112813,2,0.34
126451,3,0.19
127701,2,0.32
14683,2,0.45
108345,3,0.16
14825,2,0.23
108125,3,0.15
20166,3,0.16
107669,3,0.15
108017,3,0.18
15137,2,0.24
127151,2,0.27
15251,2,0.17
107843,3,0.23
123583,3,0.18
23986,2,0.08
123405,3,0.29
115554,3,0.18
10325,3,0.1
123155,3,0.26
123297,3,0.23
131724,2,0.29
24094,2,0.34
114968,3,0.2
131930,2,0.26
108085,2,0.22
19668,2,0.11
6456,3,0.36
127961,3,0.24
108369,2,0.27
127503,3,0.33
119208,3,0.23
20426,2,0.11
107599,2,0.28
6978,3,0.21
23742,3,0.31
112521,3,0.23
115466,2,0.2
122911,2,0.18
115056,2,0.16
131670,3,0.28
10823,2,0.17
24639,2,0.35
5134,3,0.21
122674,3,0.28
130653,3,0.07
130873,3,0.3
16436,2,0.19
14029,3,0.16
121900,3,0.16
108573,2,0.16
108719,2,0.18
122362,3,0.14
17194,2,0.42
25335,2,0.3
126519,2,0.07
118332,2,0.16
9895,2,0.28
112759,3,0.22
10097,2,0.3
113057,3,0.22
113890,2,0.17
116947,3,0.15
113972,2,0.23
21935,2,0.19
21789,2,0.19
8492,3,0.18
114218,2,0.14
106309,2,0.26
129494,2,0.19
4919,2,0.19
120843,2,0.25
4833,2,0.17
13198,2,0.32
121621,2,0.17
129964,2,0.14
17427,3,0.22
23349,2,0.21
124042,3,0.28
115841,3,0.21
11432,3,0.39
124710,3,0.19
23037,2,0.19
3235,3,0.21
128082,2,0.25
128224,2,0.16
106600,3,0.15
15472,2,0.12
120465,2,0.3
15554,2,0.24
107026,3,0.14
128666,2,0.26
124212,2,0.29
124130,2,0.19
12140,2,0.32
111476,3,0.24
22933,3,0.23
11542,2,0.19
124568,2,0.23
22823,3,0.21
132195,3,0.12
22769,3,0.14
7949,3,0.2
16308,3,0.15
7899,3,0.28
15822,3,0.15
15384,3,0.19
120395,3,0.33
107130,2,0.21
9100,2,0.17
114158,3,0.33
113802,3,0.17
113720,3,0.29
335,2,0.55
114416,3,0.29
8338,2,0.08
117527,2,0.23
21959,3,0.13
109878,2,0.25
129242,3,0.19
26122,2,0.27
17921,2,0.29
129292,3,0.19
121515,3,0.19
4339,3,0.27
129554,3,0.42
110412,2,0.15
21960,3,0.17
114253,3,0.37
320,2,0.36
117454,2,0.25
133260,3,0.14
22230,3,0.41
8935,2,0.37
125289,2,0.16
116916,2,0.17
8789,2,0.42
110577,2,0.23
17680,2,0.26
25805,2,0.33
121366,3,0.2
129913,3,0.35
110119,2,0.22
17524,2,0.15
12357,3,0.29
121054,3,0.22
129457,3,0.14
121274,3,0.21
121096,3,0.21
13289,3,0.06
124915,2,0.21
22604,3,0.17
22824,3,0.21
12241,2,0.32
4058,2,0.17
110693,3,0.26
18580,2,0.21
7544,3,0.06
15731,3,0.16
7342,3,0.33
120608,3,0.26
7782,3,0.12
120296,3,0.26
119948,3,0.16
22848,2,0.23
11633,3,0.2
116514,3,0.21
124493,3,0.2
116294,3,0.24
132100,2,0.13
124243,3,0.21
115772,3,0.18
23134,2,0.18
18730,3,0.16
120826,2,0.15
128661,2,0.18
7694,2,0.29
19426,3,0.14
296,3,0.22
114675,2,0.2
21920,2,0.24
117616,3,0.28
9049,3,0.17
125143,3,0.2
8765,3,0.41
116956,3,0.18
22028,2,0.25
113901,2,0.33
129809,2,0.17
17582,3,0.22
110333,3,0.17
12333,2,0.31
25623,3,0.32
121626,2,0.17
110051,3,0.18
121298,2,0.3
109905,3,0.17
18132,3,0.19
12887,2,0.1
115230,3,0.27
112459,2,0.15
23832,2,0.13
10537,3,0.19
24528,2,0.14
11233,3,0.21
123101,3,0.13
3050,3,0.28
108279,3,0.24
19478,3,0.25
14485,2,0.28
119714,2,0.08
127693,2,0.14
126981,2,0.19
119256,2,0.13
7040,2,0.25
9673,3,0.22
118526,3,0.31
1802,3,0.15
21076,2,0.19
112995,2,0.14
126095,3,0.29
118240,3,0.33
16452,3,0.22
5544,2,0.16
16958,3,0.23
108809,3,0.19
17384,3,0.19
17242,3,0.29
118308,2,0.23
113521,3,0.24
1148,2,0.32
9741,2,0.23
109261,2,0.2
16542,2,0.22
130629,3,0.26
14257,3,0.08
109011,2,0.2
25181,2,0.23
13927,3,0.2
131408,3,0.24
24002,3,0.27
115616,2,0.23
23572,3,0.31
2552,2,0.15
10391,2,0.29
2864,2,0.25
131662,3,0.21
10989,2,0.18
2790,2,0.29
123061,2,0.19
131992,3,0.17
24330,3,0.34
19738,2,0.2
127653,3,0.28
19660,2,0.2
6546,3,0.4
20320,2,0.15
131877,3,0.29
115047,2,0.19
24275,3,0.33
2551,2,0.11
23721,3,0.13
112378,3,0.27
23579,3,0.06
115631,2,0.22
2081,2,0.19
15198,3,0.23
119053,3,0.18
107836,2,0.28
7143,3,0.2
14906,3,0.17
119457,3,0.14
6219,3,0.17
119749,3,0.42
127950,3,0.2
19733,2,0.3
119671,3,0.25
2015,2,0.2
112736,3,0.12
117987,2,0.17
118781,2,0.12
20895,3,0.23
113178,3,0.36
121993,3,0.1
122349,3,0.21
130178,3,0.31
109020,2,0.29
130808,3,0.16
16885,2,0.21
25086,2,0.25
5583,3,0.12
9998,3,0.28
9944,3,0.17
117899,3,0.17
118513,3,0.24
9670,3,0.16
17237,3,0.17
121939,2,0.18
25580,3,0.18
122523,2,0.14
5397,2,0.2
16459,3,0.21
24640,3,0.18
13740,2,0.12
3045,3,0.33
123140,3,0.18
131625,2,0.26
115133,3,0.12
11246,3,0.16
131461,2,0.22
112452,2,0.21
10480,3,0.24
112160,2,0.19
123852,3,0.23
118785,2,0.37
119725,2,0.23
6645,2,0.19
21529,3,0.26
117449,2,0.29
125862,2,0.19
125716,2,0.16
133177,3,0.26
117093,2,0.31
117207,2,0.26
25802,2,0.38
12692,3,0.17
129462,3,0.2
109658,2,0.33
120939,3,0.16
129284,3,0.23
22777,3,0.14
11464,2,0.17
111566,3,0.36
11550,2,0.22
12132,2,0.32
23089,3,0.2
3951,2,0.16
107122,2,0.15
107428,2,0.14
15732,3,0.18
16142,3,0.56
19035,2,0.18
19177,2,0.15
111380,2,0.33
116631,3,0.17
22563,2,0.19
124718,3,0.39
124244,3,0.16
11994,3,0.13
115771,3,0.18
3793,3,0.16
15790,2,0.22
107390,3,0.15
15644,2,0.25
128658,2,0.26
120363,2,0.14
15562,2,0.32
119889,2,0.16
120199,2,0.14
303,3,0.2
125820,3,0.35
249,3,0.22
125464,3,0.11
117701,3,0.19
125610,3,0.49
21781,2,0.18
853,3,0.34
116955,3,0.13
125364,3,0.19
113898,2,0.56
113752,2,0.25
999,3,0.27
110330,3,0.27
4599,2,0.14
129650,2,0.15
12622,2,0.16
110494,3,0.17
18359,3,0.14
109910,3,0.27
129210,2,0.17
129502,2,0.45
26382,3,0.23
116838,3,0.26
117168,3,0.17
113971,2,0.27
22482,2,0.22
8491,3,0.25
117624,3,0.17
114505,2,0.18
114221,2,0.26
117422,3,0.27
288,3,0.25
133356,2,0.24
120844,2,0.3
109711,3,0.12
129489,2,0.17
26327,3,0.1
129743,2,0.21
121540,2,0.2
116194,3,0.26
23268,2,0.16
11879,3,0.23
23126,2,0.19
116632,3,0.17
11641,3,0.26
22856,2,0.13
128231,2,0.38
128085,2,0.35
19086,3,0.21
16063,2,0.19
120356,2,0.31
7594,2,0.27
7448,2,0.33
7292,2,0.23
26701,3,0.24
18832,3,0.38
110701,3,0.15
3936,2,0.3
11791,2,0.21
23102,3,0.23
124133,2,0.13
22816,3,0.31
124461,2,0.24
11463,2,0.12
119862,3,0.2
16087,3,0.25
119940,3,0.18
120288,3,0.14
16307,3,0.0
120730,3,0.33
128757,3,0.28
107435,2,0.19
26775,2,0.26
7618,3,0.11
128803,3,0.19
128913,3,0.21
22458,3,0.16
124933,2,0.21
8943,2,0.35
116924,2,0.15
328,2,0.26
21526,3,0.16
106392,3,0.35
109955,2,0.13
26303,2,0.38
120932,3,0.22
129291,3,0.19
12855,3,0.29
17614,2,0.26
129905,3,0.23
121516,3,0.14
17532,2,0.2
110585,2,0.17
129703,3,0.16
121722,3,0.12
11137,2,0.24
111953,3,0.53
131984,3,0.15
2872,2,0.23
131828,3,0.14
24166,3,0.17
23580,3,0.22
123811,2,0.34
115404,2,0.31
123665,2,0.26
115326,2,0.05
10747,2,0.31
10569,2,0.27
2086,2,0.0
20442,2,0.23
108069,2,0.2
119746,3,0.15
21044,3,0.13
112743,3,0.26
21126,3,0.23
10195,2,0.28
10081,2,0.28
113073,3,0.21
113529,3,0.18
126613,2,0.39
9499,2,0.24
9343,2,0.34
20732,3,0.21
113181,3,0.26
126787,2,0.15
122200,3,0.16
130103,3,0.3
17210,2,0.53
122658,3,0.41
13333,3,0.42
126005,3,0.16
21230,2,0.32
118518,3,0.33
113351,2,0.2
9381,3,0.28
1482,3,0.14
17376,3,0.19
130143,2,0.19
5822,2,0.39
5992,2,0.2
122086,2,0.2
130441,2,0.29
17028,3,0.12
16638,3,0.23
24647,3,0.2
131740,2,0.25
10815,3,0.28
11241,3,0.28
122983,3,0.15
131914,2,0.1
111929,2,0.33
115130,3,0.17
132088,2,0.13
115648,3,0.16
115364,3,0.19
14933,2,0.25
107859,3,0.17
20224,3,0.31
119576,2,0.17
119722,2,0.27
127685,2,0.2
108443,3,0.12
108109,3,0.35
123766,3,0.18
131163,2,0.17
123098,3,0.17
115125,3,0.16
112004,2,0.27
111926,2,0.24
122984,3,0.29
131731,2,0.31
10800,3,0.12
2911,3,0.2
108098,3,0.19
14482,2,0.19
119717,2,0.17
127690,2,0.17
119575,2,0.2
15166,2,0.25
127334,2,0.2
118793,2,0.22
107576,3,0.34
7047,2,0.18
113352,2,0.27
9240,3,0.26
109510,3,0.19
24826,3,0.42
130894,2,0.24
16625,3,0.18
25572,3,0.17
6101,2,0.34
108988,3,0.2
122175,2,0.19
126796,2,0.49
9328,2,0.23
20887,3,0.12
113526,3,0.21
118077,2,0.37
112908,3,0.38
122441,3,0.23
16537,2,0.15
16427,2,0.19
25078,2,0.34
122619,3,0.19
24722,2,0.38
109012,2,0.27
25178,2,0.14
130186,3,0.36
17287,2,0.18
17123,2,0.32
25484,2,0.13
14034,3,0.25
13920,3,0.16
123514,2,0.15
112420,3,0.25
10384,2,0.22
123678,2,0.24
115313,2,0.36
2559,2,0.36
114699,2,0.16
2949,2,0.25
123058,2,0.16
115165,2,0.15
131999,3,0.12
108074,2,0.29
19659,2,0.21
127860,3,0.27
6549,3,0.2
108184,2,0.27
107746,2,0.23
18618,2,0.18
128609,3,0.17
18910,2,0.28
8094,3,0.17
106529,2,0.3
132162,3,0.24
111235,3,0.3
11575,2,0.1
11653,2,0.19
111005,3,0.14
115998,2,0.24
124181,2,0.16
115834,2,0.23
23064,3,0.41
115912,2,0.19
3910,2,0.11
4306,3,0.38
121692,3,0.19
17640,2,0.19
18066,2,0.12
129325,3,0.17
109989,2,0.23
125675,2,0.14
21844,3,0.11
114275,3,0.14
116776,2,0.26
22090,3,0.22
8991,2,0.16
117068,2,0.16
121424,2,0.28
12465,2,0.2
110177,3,0.43
110291,3,0.23
12291,2,0.17
4104,2,0.23
110519,3,0.21
110341,3,0.27
18170,3,0.22
129527,2,0.17
133240,2,0.7
8297,3,0.12
117740,3,0.24
8461,3,0.21
22342,2,0.2
22516,2,0.16
22160,2,0.18
125231,3,0.23
8865,3,0.41
7258,2,0.17
15587,2,0.26
128991,2,0.29
120238,2,0.24
16207,2,0.17
16381,2,0.17
3558,3,0.26
3886,3,0.11
12183,3,0.23
7837,2,0.3
128124,2,0.25
16192,2,0.2
120005,2,0.21
106566,3,0.17
120511,2,0.11
7399,2,0.35
15752,2,0.19
18699,3,0.16
123926,3,0.2
12184,3,0.33
110920,2,0.12
23323,2,0.19
23245,2,0.34
115741,3,0.18
124274,3,0.23
12028,3,0.22
116437,3,0.23
3419,3,0.21
132133,2,0.2
22711,2,0.19
22995,2,0.19
11746,3,0.28
124524,3,0.38
116483,3,0.16
120869,2,0.2
121331,2,0.19
110346,3,0.17
25732,3,0.29
121581,2,0.16
129922,2,0.38
121439,2,0.23
4561,2,0.2
883,3,0.13
8878,3,0.33
124996,3,0.18
9162,3,0.27
117145,3,0.14
8294,3,0.06
109994,2,0.18
109774,2,0.24
129314,3,0.19
110086,2,0.2
4537,3,0.21
129880,3,0.17
129596,3,0.18
110544,2,0.19
17713,2,0.17
25694,2,0.24
795,2,0.19
22263,3,0.14
21645,3,0.24
125746,2,0.22
467,2,0.28
21993,3,0.22
21851,3,0.15
125668,2,0.22
19069,2,0.12
15840,3,0.26
128622,3,0.08
107394,2,0.16
128778,3,0.2
18613,2,0.11
115911,2,0.25
110660,3,0.32
124186,2,0.19
132947,3,0.19
124030,2,0.16
124108,2,0.29
133089,3,0.16
116697,2,0.23
124882,2,0.22
116239,2,0.2
11502,2,0.3
111166,3,0.27
22751,3,0.25
124768,2,0.2
121877,3,0.19
17015,2,0.33
130504,3,0.24
13894,3,0.15
130220,3,0.15
16745,2,0.18
109448,2,0.15
24582,2,0.08
122809,3,0.18
130660,3,0.1
109150,2,0.21
24930,2,0.22
117965,2,0.31
118625,2,0.12
20913,3,0.15
126478,2,0.12
20583,3,0.2
119185,3,0.21
15298,3,0.33
20467,2,0.17
127386,3,0.23
7035,3,0.14
107716,2,0.24
108044,2,0.0
14602,3,0.23
119787,3,0.3
19849,2,0.36
123028,2,0.25
114733,2,0.14
10878,2,0.2
123376,2,0.19
131805,3,0.15
2521,2,0.1
131239,3,0.18
2063,2,0.17
20223,3,0.23
127296,2,0.25
127474,2,0.22
127012,2,0.19
108288,3,0.18
119601,2,0.29
127582,2,0.15
19511,3,0.31
119527,2,0.26
114757,3,0.06
114935,3,0.22
131591,2,0.14
112034,2,0.22
11200,3,0.23
122958,3,0.2
131353,2,0.33
2481,3,0.17
23791,2,0.18
130244,2,0.31
16599,3,0.14
122375,2,0.27
131034,2,0.27
16641,3,0.17
10016,3,0.16
21411,2,0.19
118131,3,0.06
21191,2,0.19
126722,3,0.23
118381,3,0.25
9278,3,0.17
118495,3,0.19
20495,2,0.16
9356,3,0.29
20953,2,0.3
122048,2,0.15
108785,3,0.18
25549,3,0.25
121970,2,0.14
122134,2,0.18
5784,2,0.22
113463,2,0.18
9703,3,0.13
1160,3,0.18
1082,3,0.19
126911,3,0.18
118370,3,0.11
9347,3,0.08
112681,2,0.17
9977,3,0.16
118140,3,0.25
21420,2,0.14
112973,2,0.23
113151,2,0.12
118222,3,0.22
108139,3,0.23
20034,3,0.11
127485,2,0.18
118930,2,0.16
10339,3,0.32
2316,3,0.16
23776,2,0.22
10449,3,0.3
112599,2,0.16
24574,2,0.29
122945,3,0.09
131948,2,0.13
123287,3,0.28
131770,2,0.31
10923,3,0.19
2934,3,0.18
111739,2,0.22
127545,3,0.3
20010,2,0.15
119034,3,0.28
127043,3,0.25
119084,3,0.18
123475,2,0.12
23902,3,0.3
115598,2,0.24
123781,2,0.15
10425,2,0.31
115288,2,0.23
111777,3,0.19
114722,2,0.18
131844,3,0.24
2760,2,0.16
24941,2,0.25
13363,3,0.16
131005,3,0.27
130667,3,0.3
13797,3,0.15
130065,3,0.18
17326,2,0.17
17016,2,0.19
113289,3,0.17
9305,2,0.27
9451,2,0.21
118282,2,0.25
113503,3,0.18
126643,2,0.32
1690,2,0.25
1576,2,0.48
126381,2,0.35
112705,3,0.25
16199,2,0.25
120084,2,0.44
119920,2,0.19
18962,3,0.4
18536,3,0.12
128983,2,0.19
18700,3,0.16
18878,3,0.2
128513,2,0.21
7392,2,0.22
123921,3,0.13
132924,2,0.32
3878,3,0.17
22704,2,0.15
3420,3,0.18
132596,2,0.21
120866,2,0.16
17984,3,0.12
120976,2,0.22
129535,2,0.29
4894,2,0.18
26187,3,0.43
17758,3,0.16
12765,2,0.19
110349,3,0.21
25731,3,0.23
110185,3,0.11
17544,3,0.18
12299,2,0.15
113867,2,0.07
125169,3,0.26
114645,2,0.31
125497,3,0.43
21894,2,0.12
114179,2,0.39
106348,2,0.21
125789,3,0.13
21584,2,0.3
26147,2,0.25
109855,2,0.29
4542,3,0.14
129887,3,0.17
121830,3,0.19
129673,3,0.43
4200,3,0.35
125081,2,0.15
114119,3,0.27
117060,2,0.31
8201,2,0.18
21560,3,0.4
125667,2,0.35
7972,3,0.33
128453,3,0.38
119978,3,0.14
19230,2,0.12
120756,3,0.17
18788,2,0.11
120418,3,0.14
107091,2,0.24
107233,2,0.19
18432,2,0.22
15409,3,0.19
110659,3,0.2
124189,2,0.23
115826,2,0.27
110887,3,0.12
124593,2,0.15
11661,2,0.25
116232,2,0.32
22634,3,0.29
18795,2,0.13
128028,3,0.17
7933,3,0.39
19061,2,0.18
111158,3,0.5
11650,2,0.21
22785,3,0.27
23497,3,0.19
3621,2,0.37
115837,2,0.39
23213,3,0.18
25828,2,0.11
12510,3,0.16
18069,2,0.16
117553,2,0.34
125676,2,0.19
21843,3,0.11
117479,2,0.3
125754,2,0.27
22271,3,0.17
113694,3,0.18
125248,2,0.3
125078,2,0.22
12292,2,0.21
4569,2,0.21
110338,3,0.23
4285,2,0.07
4111,2,0.18
25662,3,0.23
26358,3,0.18
110026,3,0.3
12926,2,0.18
17999,3,0.24
18173,3,0.24
109596,3,0.39
125920,3,0.28
21897,2,0.22
215,3,0.16
125494,3,0.15
685,3,0.16
8724,3,0.27
22053,2,0.27
18691,3,0.28
128700,2,0.18
107060,3,0.18
120325,2,0.19
7563,2,0.3
106748,3,0.3
106794,3,0.26
128116,2,0.19
120091,2,0.14
124850,3,0.18
22541,2,0.13
3881,3,0.21
12020,3,0.35
110628,2,0.15
23237,2,0.14
23457,2,0.36
123934,3,0.18
132915,2,0.18
132993,2,0.23
109544,3,0.13
16649,3,0.26
16827,3,0.27
109402,3,0.19
122731,2,0.09
122383,2,0.22
108612,3,0.12
6139,2,0.12
108790,3,0.19
25262,3,0.28
126684,3,0.23
118529,3,0.27
9696,3,0.22
1167,3,0.28
126904,3,0.33
1827,3,0.23
125972,3,0.12
21419,2,0.36
119535,2,0.27
127020,2,0.53
15266,2,0.15
118933,2,0.22
112308,2,0.26
123534,3,0.28
123452,3,0.16
115539,3,0.26
131345,2,0.23
123170,3,0.23
24111,2,0.23
2929,3,0.0
14768,3,0.37
19841,2,0.25
127976,3,0.24
119431,3,0.42
7105,3,0.24
20013,2,0.21
127044,3,0.19
131449,3,0.29
115437,2,0.22
112348,3,0.46
24309,3,0.16
111782,3,0.21
123036,2,0.31
24465,3,0.17
130824,3,0.21
109284,2,0.35
122581,3,0.16
131002,3,0.19
130782,3,0.26
14122,3,0.29
108872,2,0.45
25360,2,0.14
126644,2,0.24
9608,2,0.33
21361,3,0.25
1583,2,0.13
21159,3,0.13
126232,2,0.23
117879,2,0.0
13889,3,0.12
108579,2,0.29
17318,2,0.3
5706,3,0.32
25211,2,0.26
109373,2,0.38
16860,2,0.16
24755,2,0.28
13663,3,0.16
24933,2,0.3
16568,2,0.16
130823,3,0.5
21160,3,0.22
113281,3,0.31
20576,3,0.2
127051,3,0.22
127225,3,0.3
107715,2,0.23
14783,3,0.13
115022,2,0.21
122913,2,0.27
111643,3,0.15
114730,2,0.24
23602,3,0.25
10243,2,0.17
2526,2,0.2
131446,3,0.2
20270,3,0.29
107983,3,0.25
127723,2,0.27
127887,2,0.18
119378,2,0.62
123295,3,0.21
111731,2,0.23
114754,3,0.21
123181,3,0.17
131940,2,0.17
24566,2,0.0
132054,2,0.17
112493,2,0.17
23870,2,0.15
115256,3,0.15
130161,2,0.21
14157,2,0.28
16920,3,0.29
121978,2,0.18
131037,2,0.22
122368,2,0.21
16646,3,0.31
122838,2,0.17
21412,2,0.15
1786,3,0.33
113143,2,0.25
21106,2,0.32
126903,3,0.42
9355,3,0.17
113549,2,0.36
9565,3,0.17
118716,3,0.14
21661,3,0.22
106401,3,0.14
117659,2,0.1
117217,2,0.05
113670,3,0.17
125418,2,0.21
129864,3,0.19
25898,2,0.33
4301,3,0.2
121667,3,0.22
17811,2,0.19
129580,3,0.2
110010,2,0.37
120925,3,0.15
18061,2,0.31
116681,2,0.16
124582,2,0.18
22809,3,0.17
3317,2,0.12
116255,2,0.19
23221,3,0.2
3929,2,0.59
110978,3,0.38
23395,3,0.22
12114,2,0.29
12256,2,0.31
132931,3,0.13
7327,3,0.18
18597,2,0.14
18455,2,0.21
15398,3,0.22
19167,2,0.24
128466,3,0.19
19053,2,0.09
106984,2,0.26
16184,3,0.13
19387,2,0.31
3577,3,0.23
124622,3,0.19
111082,2,0.26
124084,3,0.26
132907,2,0.35
3815,3,0.18
12168,3,0.25
110652,2,0.25
115725,3,0.16
124258,3,0.22
128882,2,0.21
15438,2,0.13
106880,3,0.13
120241,2,0.33
7743,2,0.09
120067,2,0.13
8169,2,0.13
15924,2,0.31
106724,3,0.17
8466,3,0.21
8388,3,0.17
22159,2,0.26
22077,2,0.19
125314,3,0.16
22507,2,0.14
12664,2,0.09
4119,2,0.22
25748,3,0.23
121423,2,0.21
110034,3,0.28
121169,2,0.2
125019,3,0.19
9173,3,0.22
117126,3,0.15
876,3,0.21
125325,3,0.26
278,3,0.18
8623,3,0.19
117582,3,0.44
114637,2,0.08
121182,2,0.18
109935,3,0.23
110045,3,0.23
18236,3,0.28
26423,3,0.32
13019,2,0.24
4558,2,0.13
12741,2,0.14
12663,2,0.25
129785,2,0.19
23136,2,0.23
124383,3,0.19
110643,2,0.15
116070,3,0.21
3816,3,0.28
12167,3,0.2
22988,2,0.22
22910,2,0.18
124609,3,0.26
116654,3,0.18
124837,3,0.22
3574,3,0.11
120076,2,0.13
120254,2,0.17
128537,2,0.17
15767,2,0.24
107335,3,0.13
107509,3,0.14
120772,2,0.19
15425,2,0.21
18626,3,0.27
120338,2,0.49
15603,2,0.18
7580,2,0.25
23518,3,0.15
12125,2,0.25
11915,2,0.18
124165,2,0.31
110683,3,0.24
124877,2,0.18
111137,3,0.16
